name,playcount,listeners,mbid,url,streamable,tags
Lola Indigo,3726033,111706,,https://www.last.fm/music/Lola+Indigo,0,"spanish, pop, dance"
Madeline The Person,918644,111661,,https://www.last.fm/music/Madeline+The+Person,0,"indie pop, pop, female vocalists"
Teethe,1105426,111647,,https://www.last.fm/music/Teethe,0,"slowcore, Lo-Fi, indie rock"
Damso,14685737,111647,,https://www.last.fm/music/Damso,0,"rap, Hip-Hop, Belgium"
Chefin,1987976,111634,,https://www.last.fm/music/Chefin,0,"brazil, brazilian, trap"
AveNoir,1325943,111628,,https://www.last.fm/music/AveNoir,0,"rnb, alternative rnb"
DJ GUDOG,1039717,111567,,https://www.last.fm/music/DJ+GUDOG,0,brazil
Max Graef,642307,111538,e87c97b2-0350-40c4-9d23-2fc4a6783966,https://www.last.fm/music/Max+Graef,0,"House, downtempo, electronic"
Manuel,1397176,111489,5e8b8db3-543d-40d3-ac79-761ef137a6a5,https://www.last.fm/music/Manuel,0,"eurobeat, Initial D, electronic"
Chloe Adams,1007127,111432,,https://www.last.fm/music/Chloe+Adams,0,"female vocalists, indie, pop"
CRAVITY,7392632,111428,,https://www.last.fm/music/CRAVITY,0,"k-pop, Kpop, Korean"
NANORAY,2207251,111427,,https://www.last.fm/music/NANORAY,0,"hardcore breaks, Drum and bass, breakcore"
Borges,2448550,111404,,https://www.last.fm/music/Borges,0,"trap, rap, brazil"
Ski Aggu,3813578,111300,,https://www.last.fm/music/Ski+Aggu,0,"electronic, rap, germany"
Izaya Tiji,14802215,111278,,https://www.last.fm/music/Izaya+Tiji,0,"plugg, cloud rap, slayworld"
BLOODbath64,1201966,111277,,https://www.last.fm/music/BLOODbath64,0,"vaporwave, psychedelic pop, lofi"
Agroplay,1578889,111264,,https://www.last.fm/music/Agroplay,0,"mexico, Reggaeton"
Confidence Man,1718536,111253,,https://www.last.fm/music/Confidence+Man,0,"seen live, pop, australian"
Quarters of Change,1161039,111241,,https://www.last.fm/music/Quarters+of+Change,0,"indie, rock, alternative"
Ollie,2673055,111228,fd0a3708-2c68-433d-b691-d7e3dbac3295,https://www.last.fm/music/Ollie,0,"dubstep, seen live, male vocalists"
Jeito Moleque,1387329,111227,eface19c-0669-4136-a6c9-dc261848849c,https://www.last.fm/music/Jeito+Moleque,0,"Pagode, jeito moleque, samba"
Próxima Parada,804749,111212,,https://www.last.fm/music/Pr%C3%B3xima+Parada,0,"folk, soul, alternative"
Yoko Shimomura,4043396,111161,b3933fd6-fba9-44b1-992a-1e8128324ca1,https://www.last.fm/music/Yoko+Shimomura,0,"Soundtrack, video game music, japanese"
The Silhouettes Project,983119,111101,,https://www.last.fm/music/The+Silhouettes+Project,0,"Hip-Hop, electronic, trip-hop"
Esteman,1907515,111089,2aab5497-8f25-4adf-a1c5-247dd5ac270a,https://www.last.fm/music/Esteman,0,"Colombia, latin pop, pop"
MC Tairon,1030469,111032,,https://www.last.fm/music/MC+Tairon,0,"funk, brazil, baile funk"
KiNG MALA,1664702,110967,,https://www.last.fm/music/KiNG+MALA,0,"pop, electronic, alternative"
Music Factory,955915,110959,11c32ea2-56d7-48e7-a1f8-c18409474df1,https://www.last.fm/music/Music+Factory,0,"funk, hip hop, 80s"
Inzo,1339986,110932,,https://www.last.fm/music/Inzo,0,"electronic, USA, bass"
melvitto,1199372,110913,,https://www.last.fm/music/melvitto,0,nigeria
Varials,2181974,110853,,https://www.last.fm/music/Varials,0,"metalcore, deathcore, hardcore"
The Correspondents,1710364,110842,4d8d2c7c-978e-47ac-ba4a-9e798424bf83,https://www.last.fm/music/The+Correspondents,0,"swing, swing-hop, electro swing"
Bradio,2159049,110737,,https://www.last.fm/music/Bradio,0,"japanese, funk, Disco"
Biscits,840422,110680,,https://www.last.fm/music/Biscits,0,"UK, tech house, british"
Sneaks,1122901,110641,,https://www.last.fm/music/Sneaks,0,"post-punk, Crank wave, spoken word"
Slimesito,3031553,110613,,https://www.last.fm/music/Slimesito,0,"trap, Hip-Hop, Jurassic Park"
Pierce Brosnan,671800,110555,36b9a5da-8213-457a-aeaa-25fbdbafe8a6,https://www.last.fm/music/Pierce+Brosnan,0,"Mamma mia, Soundtrack, musical"
Sierra Ferrell,1268427,110553,,https://www.last.fm/music/Sierra+Ferrell,0,"country, seen live, folk"
Full of Hell,4856101,110545,af2373bf-4b18-4e06-954c-ab83946992c9,https://www.last.fm/music/Full+of+Hell,0,"grindcore, powerviolence, hardcore"
Vein.FM,2728726,110526,,https://www.last.fm/music/Vein.FM,0,"mathcore, metalcore, Nu Metal"
Krooked Kings,893836,110298,,https://www.last.fm/music/Krooked+Kings,0,
Angie McMahon,1511070,110290,,https://www.last.fm/music/Angie+McMahon,0,"folk, indie, singer-songwriter"
Rory in early 20s,3193719,110276,,https://www.last.fm/music/Rory+in+early+20s,0,"breakcore, Ukraine, lolicore"
Bess Atwell,920635,110168,,https://www.last.fm/music/Bess+Atwell,0,"folk, indie, female vocalists"
The Caretaker,5520431,110147,82c770d1-8c62-4f4d-9021-7bd8a097f7dd,https://www.last.fm/music/The+Caretaker,0,"ambient, dark ambient, experimental"
SAAY,1743501,110135,,https://www.last.fm/music/SAAY,0,"Korean, rnb, k-pop"
Mixtape Madness,2241515,110054,,https://www.last.fm/music/Mixtape+Madness,0,"Hip-Hop, hip hop, british"
Raspberries,539415,110000,,https://www.last.fm/music/Raspberries,0,"power pop, 70s, rock"
Rael,1753285,109958,b5c13325-f56f-4a0f-b424-c4cba2bad99e,https://www.last.fm/music/Rael,0,"Hip-Hop, Progressive rock, rap"
Benzz,1289603,109931,,https://www.last.fm/music/Benzz,0,"UK Drill, rap, UK"
MYTH & ROID,3745437,109885,,https://www.last.fm/music/MYTH+&+ROID,0,"j-pop, japanese, female vocalists"
Anthony Keyrouz,1089434,109817,,https://www.last.fm/music/Anthony+Keyrouz,0,"Lebanon, lebanese, electronic"
Layto,1699328,109781,,https://www.last.fm/music/Layto,0,"indie, bop, electronic"
Jaz Karis,647659,109725,,https://www.last.fm/music/Jaz+Karis,0,"pop, soul, UK"
amindi,754540,109641,,https://www.last.fm/music/amindi,0,"reggae, rnb, dancehall"
Lauana Prado,2990765,109626,,https://www.last.fm/music/Lauana+Prado,0,"singer-songwriter, brazil, sertanejo"
Graham Kartna,1936446,109621,,https://www.last.fm/music/Graham+Kartna,0,"experimental, electronic, electronica"
The Oozes,1418898,109527,,https://www.last.fm/music/The+Oozes,0,"punk, queer, queercore"
Grupo Fundo De Quintal,1319223,109510,04f71d27-a65f-4516-acc0-e078839b4db0,https://www.last.fm/music/Grupo+Fundo+De+Quintal,0,"samba, mpb, brasil"
HXVRMXN,1508157,109507,,https://www.last.fm/music/HXVRMXN,0,"phonk, Hip-Hop, rap"
